time_delta,mag_rolling_mean_10,mag_rolling_std_10,depth_normalized,latitude,longitude,mag
13.510378333333334,5.34,0.25905812303634085,-0.4178858791139594,-54.3946,5.2056,5.6
2.9489383333333334,5.3100000000000005,0.26853512081497233,-0.4178858791139594,35.0149,74.474,5.1
5.497520555555556,5.28,0.2740640638812605,-0.019095362252878802,9.492,126.1804,5.1
5.904981388888889,5.26,0.287518115371305,-0.1696348103508365,-7.3582,155.8097,5.0
2.305569444444444,5.220000000000001,0.29363620727393674,-0.4178858791139594,-7.029,155.3738,5.0
6.9209483333333335,5.24,0.29135697844549585,1.1467909570862516,-40.2487,-71.2282,5.3
1.0891111111111111,5.2299999999999995,0.29832867780352623,0.5168290449929509,53.3803,-169.5221,5.0
16.7795125,5.220000000000001,0.30477678535099906,-0.11065035641271852,36.0821,139.9162,5.0
6.061309166666667,5.13,0.19465068427541768,0.5664792587455755,-21.7351,-68.2737,5.0
22.280428055555554,5.11,0.19692073983655736,4.505032114886273,-23.6845,-179.977,5.0
7.686631388888888,5.12,0.22509257354845388,-0.4178858791139594,-10.3733,124.0857,5.7
0.3325752777777778,5.11,0.22827858224351777,-0.19942493860241126,16.4901,-97.9016,5.0
1.4975119444444442,5.14,0.24585451886114276,-0.15940686631779583,-10.3544,-78.5911,5.4
1.7712102777777778,5.14,0.24585451886114276,0.2568605257842087,42.9468,145.2356,5.0
4.0802805555555555,5.159999999999999,0.24129281427805072,-0.467536092866584,17.9155,-67.0171,5.2
0.7638911111111111,5.13,0.24060109910158028,0.2763234095752375,-9.1328,123.7967,5.0
16.173466944444446,5.15,0.2368778400591975,-0.4178858791139594,41.2486,83.7069,5.2
1.4279891666666669,5.21,0.2685351208149706,-0.4178858791139594,0.1168,-17.09,5.6
6.547543611111111,5.25,0.2635231383473646,-0.26367231519830747,52.0707,159.7774,5.4
5.643193055555555,5.25,0.2635231383473646,-0.4178858791139594,-9.6784,151.0494,5.0
3.9598447222222224,5.2,0.21081851067789134,-0.34380776019504355,16.5949,-95.0581,5.2
0.06230638888888889,5.2,0.21081851067789134,-0.44916551377811287,16.5778,-95.1975,5.0
4.446449444444444,5.24,0.27968235951203996,-0.4178858791139594,-11.6371,-13.782,5.8
9.465594444444445,5.2700000000000005,0.26687491868330754,-0.4178858791139594,39.7276,77.1456,5.3
9.422741111111112,5.26,0.2716206504995111,-0.4178858791139594,-6.5892,132.098,5.1
0.6084905555555555,5.26,0.2716206504995111,-0.4178858791139594,-29.0924,-176.2994,5.0
0.29295333333333334,5.25,0.2758824226207805,-0.4178858791139594,-29.0859,-176.2914,5.1
14.216216944444446,5.29,0.35103022978402026,-0.08026442559611226,-2.8405,139.3363,6.0
10.23192861111111,5.26,0.3533962208186283,-0.4178858791139594,38.2582,20.7505,5.1
10.596496111111112,5.36,0.4087922591134903,-0.4620745693537953,39.8353,77.1084,6.0
0.9181891666666667,5.34,0.4221637386396682,-0.4178858791139594,39.8496,77.4275,5.0
2.5883030555555555,5.45,0.4648775226993784,0.6914984969746842,-0.1042,123.8025,6.1
9.456646666666666,5.38,0.45898438608156006,1.0388513923880458,13.7818,144.6194,5.1
4.431635555555556,5.46,0.5103375789067903,0.40630766917960864,-59.2277,-26.282,6.1
26.70516138888889,5.4799999999999995,0.49844201713383324,-0.40736003379840297,9.043,-83.9471,5.3
1.8605675,5.5,0.4807401700618653,-0.407757235508424,9.0071,-83.9595,5.2
10.099442222222223,5.49,0.49091750834534315,-0.4178858791139594,-29.2126,-176.1418,5.0
3.4301319444444447,5.4399999999999995,0.45752959831395984,-0.4178858791139594,-16.5518,177.9519,5.5
9.199734722222221,5.43,0.46678569910494144,-0.4178858791139594,-15.2303,166.673,5.0
0.9145872222222222,5.38,0.4237399621885521,-0.0017177874394601977,54.8754,161.4232,5.5
7.4911175000000005,5.43,0.4029061098237818,-0.4178858791139594,-36.1265,-99.8985,5.5
0.8099463888888888,5.380000000000001,0.33598941782277747,-0.46157806721626904,39.0724,27.8389,5.6
0.015859166666666667,5.37,0.3465704994818675,-0.4178858791139594,28.0371,56.7661,5.0
2.8598230555555553,5.279999999999999,0.23475755815545404,-0.3308987046193611,-60.341,-27.1563,5.2
5.6036247222222215,5.25,0.2505549396395492,0.7322116722518364,21.0715,144.8466,5.0
2.033559722222222,5.35,0.38944404818493084,-0.4178858791139594,51.9836,-177.855,6.2
15.307279444444443,5.4,0.37118429085533466,4.9877314929892895,-26.9878,-63.3514,5.5
8.039182222222223,5.38,0.3705851229249945,0.3002548126040025,-17.3895,-71.0157,5.3
1.9238602777777778,5.43,0.34657049948186724,-0.4178858791139594,39.1651,71.5082,5.5
0.085735,5.38,0.3705851229249946,-0.4178858791139594,39.1964,71.6665,5.0
10.680478888888889,5.5,0.5597618541248884,-0.4178858791139594,38.4312,39.0609,6.7
4.064553611111111,5.47,0.5618422079789541,-0.1696348103508365,11.3856,-86.5898,5.3
0.9496597222222223,5.49,0.5466056876558982,-0.4178858791139594,31.995,95.0575,5.2
11.818354166666666,5.48,0.55337349251859,0.3394784814685759,-40.6341,174.5574,5.1
5.749921944444445,5.49,0.5445691467165169,-0.4178858791139594,38.3615,39.1096,5.1
2.8219166666666666,5.39,0.4886489310105752,-0.3231532712739517,-30.4109,-177.6971,5.2
0.08964027777777778,5.37,0.4877385456255115,-0.345595167890138,-35.4781,-179.7067,5.3
0.9294238888888888,5.340000000000001,0.5015531433014411,-0.3880957508623847,18.0105,-66.8188,5.0
0.9914436111111111,5.3,0.5033222956847172,-0.3655545538186931,-35.516,-179.6443,5.1
6.6197333333333335,5.36,0.49933288829530714,-0.36684545937626134,51.0472,-179.9262,5.6
2.5768113888888893,5.3,0.326598632371091,-0.348375579860285,51.1338,-179.8892,6.1
0.14876194444444443,5.29,0.328125992061993,-0.287802319082083,51.1175,-179.9072,5.2
0.7211127777777777,5.3,0.326598632371091,-0.2130290971706304,51.1464,-179.8674,5.3
1.8002933333333333,5.369999999999999,0.352924291535105,-0.27171564982623264,51.1664,-179.7462,5.8
0.03247388888888889,5.3999999999999995,0.3399346342395192,-0.12127550215578019,51.2434,-179.9011,5.4
0.4917063888888889,5.39,0.347850542618522,-0.4178858791139594,-35.6033,-179.6616,5.1
8.052702777777778,5.369999999999999,0.3591656999213597,-0.4178858791139594,-32.1914,57.0486,5.1
0.9554030555555556,5.4,0.3366501646120696,2.137114120596102,-21.995,-65.8973,5.3
3.8264283333333333,5.46,0.3306559138036601,-0.1696348103508365,51.0865,-179.9464,5.7
6.472869166666667,5.529999999999999,0.42439499421071314,-0.3086554088581853,-10.0929,161.0606,6.3
8.440593333333332,5.45,0.37785946829182143,-0.4178858791139594,29.5899,52.0467,5.3
0.9382697222222223,5.45,0.37785946829182143,-0.4178858791139594,80.7983,121.3394,5.2
1.4499041666666665,5.43,0.3917198545446027,-0.4178858791139594,51.0442,-179.8081,5.1
3.360535,5.35,0.38944404818493095,-0.45413053515337537,-6.2036,152.4967,5.0
6.377904722222222,5.35,0.38944404818493095,0.3864475836785588,43.5274,145.911,5.4
9.83648638888889,5.34,0.39777157040470146,-0.4178858791139594,39.1061,27.875,5.0
3.9721305555555557,5.33,0.4056544780420348,-0.4178858791139594,29.5876,52.1306,5.0
0.23326833333333333,5.35,0.4089281382128434,-0.4178858791139594,35.2183,27.8918,5.5
1.0511666666666666,5.32,0.3910100879630716,-0.4178858791139594,50.8996,-179.8337,5.4
1.584843611111111,5.24,0.2065591117977293,-0.4432074881277979,-30.2403,-72.3456,5.5
0.8946791666666666,5.4799999999999995,0.8066391179868894,-0.36962587134640834,19.4193,-78.756,7.7
0.3063897222222222,5.46,0.8167687011088949,4.355287070208358,-23.2831,-179.5303,5.0
0.7722916666666667,5.46,0.8167687011088949,-0.4178858791139594,41.4656,19.5362,5.1
0.24133916666666666,5.470000000000001,0.8111035007253322,-0.4178858791139594,7.3115,92.0905,5.1
1.4276272222222222,5.54,0.8342661445845685,-0.4178858791139594,18.9457,-80.7411,6.1
0.061394444444444446,5.58,0.8148619514985345,-0.4178858791139594,18.9865,-80.9146,5.4
1.675591111111111,5.61,0.7964504588066561,-0.4178858791139594,27.1847,126.7734,5.3
7.788983055555556,5.5600000000000005,0.8194849330863597,0.14941746322352903,-5.0559,152.011,5.0
6.383279722222222,5.62,0.8283853102404835,0.32686732717540934,-10.418,161.2756,6.0
1.3509608333333334,5.57,0.8512082915218551,-0.4178858791139594,10.3105,93.7827,5.0
8.600794166666667,5.38,0.4315347288715272,-0.24897585192753058,0.7136,126.3292,5.8
1.6858722222222222,5.43,0.41109609582188944,-0.4178858791139594,35.1565,27.8845,5.5
5.321448333333334,5.4399999999999995,0.4033195589934446,-0.38223702563957496,16.9407,-99.9791,5.2
4.570646388888889,5.5,0.3915780041490241,-0.4178858791139594,35.1817,27.7814,5.7
6.608678055555556,5.390000000000001,0.35730472522297674,-0.4178858791139594,-9.9763,160.9575,5.0
4.200594722222222,5.359999999999999,0.368781778291716,-0.4178858791139594,-3.6423,-75.3493,5.1
0.4792208333333333,5.42,0.404969134626332,-0.4178858791139594,-3.3797,146.1673,5.9
10.927943055555556,5.42,0.404969134626332,-0.42493620946683214,47.7191,154.2286,5.0
1.5593316666666668,5.32,0.3675746333890735,-0.4178858791139594,-22.7329,-174.5266,5.0
0.17750583333333333,5.32,0.3675746333890735,-0.2045885608326842,6.687,125.3714,5.0
0.11353666666666667,5.25,0.33082388735465507,-0.41520476757131775,55.7981,-149.3295,5.1
1.0234066666666668,5.24,0.32386554137309825,-0.4178858791139594,-8.2691,156.5334,5.4
0.03315694444444444,5.2299999999999995,0.3267686915507344,-0.4178858791139594,-8.349,156.5095,5.1
1.40855,5.2299999999999995,0.3267686915507344,5.190701566810018,-25.3656,178.4003,5.7
2.2970425,5.25,0.3171049598406758,-0.1653648919681108,35.6513,140.7281,5.2
0.9403549999999999,5.2700000000000005,0.31287200080686317,0.11833642941438607,35.884,140.0639,5.3
5.052650555555556,5.18,0.22997584414214148,1.6812258579195027,-6.4065,129.1523,5.0
4.417105555555556,5.2,0.22110831935703,1.07638695398503,-24.4465,-66.9561,5.2
2.1313866666666668,5.2,0.22110831935703,-0.1485831197197237,-19.3157,-174.5502,5.0
4.428078888888889,5.2,0.22110831935703,0.1038385669986197,-2.9219,101.0474,5.0
6.909463888888888,5.19,0.22827858224352254,-0.4178858791139594,-44.7055,-81.2487,5.0
11.477485277777777,5.209999999999999,0.2558211180580011,-0.4178858791139594,13.8186,-92.8609,5.6
31.756370555555552,5.2,0.2624669291337297,-0.24838004936249908,-5.1117,134.2057,5.0
22.487611944444446,5.14,0.19550504398154112,2.3534897521300393,-37.708,176.6053,5.1
3.533484722222222,5.13,0.1946506842754248,-0.21114238904803065,-29.7192,-177.4813,5.1
1.4423113888888888,5.1,0.1885618083164195,-0.44767600736553415,17.8388,-66.8751,5.0
1.0212333333333334,5.11,0.18529256146250392,-0.4178858791139594,-9.0299,157.9045,5.1
10.075908611111112,5.09,0.18529256146250445,-0.09942940810462533,-5.8126,-80.7451,5.0
1.3611175,5.1,0.18257418583506238,-0.1696348103508365,-25.2755,-176.5491,5.1
4.731890555555555,5.109999999999999,0.17919573407621503,-0.4178858791139594,-4.4768,-77.4566,5.1
2.7628261111111114,5.13,0.1766981104093207,-0.4178858791139594,19.8937,-109.4208,5.2
1.5663783333333334,5.15,0.2368778400592026,-0.4178858791139594,-54.597,158.7366,5.8
5.925649444444445,5.2700000000000005,0.4001388647846043,5.365569619646762,-6.0817,113.0778,6.2
16.1311575,5.2700000000000005,0.4001388647846043,-0.4178858791139594,-32.1743,-178.9588,5.1
0.9906955555555556,5.29,0.3956710193526386,-0.4178858791139594,36.2822,141.8024,5.3
2.3359405555555557,5.39,0.4383048152953726,-0.32851549435923516,5.4543,126.5692,6.0
0.092225,5.39,0.4383048152953726,-0.4178858791139594,5.4894,126.559,5.1
14.083712222222223,5.39,0.4383048152953726,-0.21580950914077734,-2.6378,138.333,5.0
15.036549444444445,5.430000000000001,0.4270050741306624,-0.4178858791139594,-59.3919,-60.2116,5.5
11.418670277777778,5.4399999999999995,0.41952353926805946,0.5586345249726609,-20.8279,-68.7137,5.2
0.31281638888888885,5.4799999999999995,0.4131182235954562,-0.4178858791139594,-2.8766,129.9354,5.6
6.17160888888889,5.4,0.4216370213557832,-0.4178858791139594,26.3386,90.7847,5.0
0.02823472222222222,5.29,0.32128215360057355,0.012382873266285201,-6.0138,147.4422,5.1
1.7375258333333332,5.38,0.38239014399199905,-0.3583056226108099,-59.9212,-25.5526,6.0
3.8837805555555556,5.35,0.4006938426723767,-0.4178858791139594,-60.6386,-25.4234,5.0
0.6138180555555556,5.262,0.3329931597562401,-0.1696348103508365,-16.648,-176.79,5.12
3.3165416666666663,5.272,0.32906601836781135,-0.1696348103508365,-17.249,-177.0,5.2
0.5443361111111111,5.287,0.3185400724834757,-0.1696348103508365,-17.046,-177.386,5.15
0.20163055555555556,5.247,0.3139019662959202,-0.1696348103508365,-16.432,-177.609,5.1
6.965265833333333,5.337000000000001,0.4124735681767307,-0.17956485310136142,-5.4925,152.1522,6.1
1.0196505555555555,5.287,0.40732324046415813,-0.4178858791139594,-52.814,27.5391,5.1
2.612201388888889,5.337,0.39877729791618405,4.959331570722788,-4.584,149.5164,5.5
3.8411994444444444,5.327,0.40655872884492317,-0.4178858791139594,81.1785,-3.9436,5.0
30.31903138888889,5.237,0.3342005385992076,-0.4178858791139594,-59.8258,-25.8756,5.1
14.49572611111111,5.257,0.3242786867289723,-0.4178858791139594,-22.5051,-174.7308,5.2
0.2545163888888889,5.285,0.32322163018929034,-0.4178858791139594,15.78,147.8801,5.4
0.5003619444444445,5.305,0.32356520895245283,4.387559709147563,-25.1674,179.9422,5.4
2.006941388888889,5.29,0.3348299734359384,-0.4178858791139594,-52.3449,17.0687,5.0
0.7094441666666667,5.31,0.3281259920619923,-0.15811596076022763,-24.7868,-70.8845,5.3
1.4289188888888888,5.23,0.17669811040931602,-0.02852890286587743,-5.9664,150.2292,5.3
17.729888055555556,5.220000000000001,0.18737959096740442,0.49865706675949034,-24.5613,-177.425,5.0
1.6289794444444445,5.19,0.15951314818674145,0.2560661223641667,37.3216,141.3807,5.2
4.3424780555555555,5.2,0.14907119849998876,4.964296592098051,-17.7812,-178.5633,5.1
13.56679111111111,5.2,0.14907119849998876,-0.1696348103508365,-15.9795,-74.667,5.1
1.3128169444444444,5.18,0.16193277068655115,-0.4178858791139594,-20.9437,-70.8282,5.0
1.0018397222222222,5.15,0.1433720877840476,0.5758134989310689,-19.202,169.0155,5.1
3.4231516666666666,5.14,0.12649110640673972,-0.4178858791139594,-5.5265,153.1309,5.3
0.2934075,5.34,0.594792213951879,0.9028098067058544,45.6161,148.959,7.0
3.5653688888888886,5.31,0.6045200116161952,-0.07758331405347049,51.6379,177.3128,5.0
1.3127975,5.279999999999999,0.6124631508189791,-0.27499256393390586,51.2422,-174.9849,5.0
2.851446666666667,5.3,0.6055300708194985,0.27781291598781627,-6.6215,130.6068,5.2
11.6913975,5.339999999999999,0.6113736809658866,-0.4178858791139594,-56.6552,-142.2857,5.6
3.941262777777778,5.34,0.6113736809658866,-0.1696348103508365,-58.905,-25.5422,5.1
17.60770972222222,5.34,0.6113736809658866,-0.4178858791139594,41.8151,79.2761,5.1
6.121882222222223,5.41,0.6081849134012519,-0.4178858791139594,-15.6935,179.9662,5.7
1.3473930555555556,5.43,0.6000925854492041,-0.4178858791139594,23.838,121.6166,5.3
4.6108674999999995,5.4399999999999995,0.5985166849990243,-0.1696348103508365,1.6105,126.6462,5.4
7.395108888888889,5.3,0.26246692913372704,-0.4178858791139594,-3.3456,131.4839,5.6
8.586272777777777,5.32,0.2440400695696414,-0.024954087475688464,49.4091,155.5176,5.2
3.709703888888889,5.32,0.2440400695696414,-0.4178858791139594,28.6382,142.6677,5.0
1.2095469444444444,5.31,0.251440295541948,-0.4325823423847363,27.1286,55.7659,5.1
9.582538055555556,5.2700000000000005,0.23118054512533007,0.5165311437104352,-21.932,-68.4679,5.2
2.3760741666666667,5.3,0.22607766610417573,1.2528438136618578,-33.105,179.8741,5.4
4.7026675,5.32,0.21499353995462764,0.4399705141038881,-59.9705,-27.6715,5.3
7.740621944444444,5.279999999999999,0.1686548085423143,-0.4178858791139594,28.6016,142.6583,5.3
16.630966666666666,5.25,0.19002923751652445,-0.4178858791139594,-35.5964,-73.2435,5.0
1.9482086111111112,5.26,0.2011080417199792,-0.4178858791139594,85.729,22.6943,5.5
44.534279999999995,5.220000000000001,0.16193277068655088,0.14872236023099233,-57.4848,-26.0606,5.2
2.563667777777778,5.22,0.16193277068655088,-0.4178858791139594,-34.285,-178.9599,5.2
0.114795,5.22,0.16193277068655088,-0.4178858791139594,-54.5632,5.4124,5.0
3.195113611111111,5.25,0.1649915822768628,1.4793480888013313,5.5936,125.5446,5.4
8.124456944444445,5.24,0.17126976771553706,-0.4178858791139594,34.5182,85.6961,5.1
0.9335508333333333,5.28,0.24404006956964214,-0.19942493860241126,53.7001,160.6757,5.8
1.4478855555555554,5.29,0.24698178070456964,1.103495970693963,-6.7432,129.6245,5.4
13.929429999999998,5.29,0.24698178070456964,-0.4178858791139594,50.8347,-179.2666,5.3
14.847008333333335,5.3100000000000005,0.22827858224351893,-0.21193679246807265,-8.1132,129.0865,5.2
0.16717222222222225,5.279,0.22052714622518124,-0.4178858791139594,-54.262,-118.941,5.19
1.1941916666666668,5.2589999999999995,0.23694584472687805,-0.4178858791139594,-11.9119,165.5183,5.0
0.7788238888888889,5.239,0.2505305481484368,-0.4178858791139594,13.4175,146.4244,5.0
12.172151111111111,5.2490000000000006,0.24177353958703796,-0.3831307294871222,5.4617,126.7769,5.1
0.08164,5.239,0.23685204007753347,-0.28383030198187303,5.5251,126.6597,5.3
3.2600700000000002,5.259,0.23220919687021774,-0.34301335677500155,-21.7784,-174.8885,5.3
0.9313997222222223,5.239,0.184056150852579,-0.4178858791139594,-21.8248,-174.6574,5.6
3.440448055555555,5.249,0.1960980480383346,-0.4178858791139594,-38.1463,-93.7502,5.5
0.10718333333333334,5.218999999999999,0.20989150636565848,-0.4178858791139594,-38.2401,-93.7869,5.0
2.817025,5.229,0.2112633953675434,-0.3062721985980594,-0.1918,125.189,5.3
3.7491630555555555,5.29,0.27668674625929557,-0.4178858791139594,38.4465,44.4168,5.8
7.544323888888888,5.3,0.266666666666667,-0.4178858791139594,28.5128,142.785,5.1
2.580834722222222,5.4,0.3231786571610876,-0.4178858791139594,38.4958,44.3732,6.0
36.241815555555554,5.42,0.3084008934992087,-0.23696050019939544,-8.0852,-80.0159,5.3
6.9838241666666665,5.39,0.3348299734359374,-0.4178858791139594,24.3743,121.4522,5.0
11.826079722222223,5.359999999999999,0.3565264521898913,-0.4178858791139594,38.3489,38.7972,5.0
1.3319425,5.3,0.3620926830400077,-0.4178858791139594,15.8708,119.2231,5.0
7.161150833333333,5.35,0.4222953153106641,0.019036001909136912,-7.4887,131.1196,6.0
7.515555833333333,5.35,0.4222953153106641,-0.4178858791139594,32.9752,76.2474,5.0
13.117150277777778,5.33,0.4295992965026313,-0.4178858791139594,-12.283,-14.7983,5.1
0.040042222222222215,5.25,0.40620192023179924,-0.4178858791139594,-45.1466,95.4789,5.0
11.078839444444444,5.2700000000000005,0.4029061098237827,-0.4178858791139594,-13.794,-14.6731,5.3
3.912307222222222,5.220000000000001,0.32591750830881044,0.6942789089448312,3.7953,125.7576,5.5
0.1323902777777778,5.19,0.331494930412051,0.09797984177581003,1.8642,126.447,5.0
2.9937061111111114,5.23,0.3301514803843854,-0.4178858791139594,-54.4859,-118.9469,5.4
9.353774166666666,5.3,0.3496029493900512,-0.4178858791139594,-18.9008,-172.9039,5.7
6.351250555555556,5.3100000000000005,0.34140233677518367,0.41613841150262826,-3.9512,103.1177,5.1
4.75102,5.24,0.2412928142780538,-0.4178858791139594,-55.3469,-29.3883,5.3
7.153096944444445,5.25,0.2321398046197376,-0.4178858791139594,-19.4385,-172.9909,5.1
7.521134444444444,5.2700000000000005,0.22632326929024124,0.8423358463551577,3.14,128.1906,5.3
35.84851694444444,5.3100000000000005,0.20789954839350336,-0.4178858791139594,11.3585,124.6838,5.4
3.1985497222222223,5.35,0.241522945769824,-0.3213658635788572,51.1069,-179.85,5.7
20.86664361111111,5.31,0.2469817807045704,0.2747346027351535,-59.6088,-26.3897,5.1
3.723059166666667,5.31,0.2469817807045704,-0.4178858791139594,-54.6199,144.1688,5.0
7.5890450000000005,5.27,0.2626785107312757,-0.4178858791139594,51.0359,-179.795,5.0
1.5437244444444445,5.2,0.22607766610417926,0.1451475448408034,-59.6743,-26.2814,5.0
1.7131575,5.1899999999999995,0.23309511649396494,-0.4178858791139594,79.9757,-0.3924,5.0
3.9413719444444446,5.159999999999999,0.23664319132398906,-0.4178858791139594,-18.0209,167.6251,5.0
17.295034444444447,5.15,0.24152294576982858,-0.4178858791139594,-29.8195,-176.1228,5.0
4.419938055555556,5.119999999999999,0.23944379994757845,-0.4178858791139594,-3.4641,99.6068,5.0
3.186217222222222,5.09,0.2183269719175111,0.07226103105195046,-59.6397,-26.5723,5.1
14.162365833333332,5.07,0.15670212364725244,0.5340080189513591,-28.4189,-67.4978,5.5
3.1234669444444445,5.09,0.17288403306520778,-0.4178858791139594,-3.4334,145.3724,5.3
3.1110977777777777,5.130000000000001,0.19465068427542537,-0.4178858791139594,-29.7266,-176.2111,5.4
1.6077605555555556,5.14,0.18973665961010885,-0.4178858791139594,-3.3468,145.2478,5.1
0.17561888888888888,5.15,0.18408935028646026,-0.4178858791139594,-48.8536,-8.7884,5.1
19.498908055555557,5.25,0.31710495984067544,-0.4178858791139594,-31.368,58.3242,6.0
9.404779166666668,5.25,0.31710495984067544,-0.1696348103508365,-5.2218,102.2091,5.0
6.7968025,5.2700000000000005,0.30568684048294426,-0.12773002994362137,9.0114,-83.1647,5.2
1.1876269444444445,5.319,0.29673969138698697,-0.41808447996896986,31.6893333,-114.5405,5.49
1.8617777777777778,5.359,0.29083978025328133,-0.4178858791139594,-17.8921,167.85,5.5
5.86126,5.329,0.2901513015269403,1.1232567557675075,-7.384,128.6984,5.2
1.1279077777777777,5.309,0.2991265061251955,-0.4178858791139594,-40.9746,-91.8715,5.1
8.249311944444445,5.2989999999999995,0.29741291909472345,-0.470316504836731,32.3998,-16.8207,5.3
1.4213538888888888,5.289,0.3063929938276443,-0.1696348103508365,-58.7143,-25.3401,5.0
28.596633055555557,5.356,0.33260587286857385,-0.4855094702450341,40.3916667,-125.0936667,5.77
6.777557777777777,5.286,0.2438214282807996,-0.03895544775392863,11.0067,138.6173,5.3
8.439264166666666,5.306,0.22525047786359453,-0.4178858791139594,32.8006,85.5456,5.2
13.147011944444445,5.286,0.2438214282807996,-0.4178858791139594,-0.6018,-20.7191,5.0
2.951623055555556,5.237,0.24747839411867145,-0.4178858791139594,-6.7852,106.6813,5.0
0.9288813888888888,5.247,0.26094060626893767,-0.4178858791139594,1.171,-90.6425,5.6
2.508988888888889,5.237,0.26482908534457716,0.9855270628177272,-22.1116,-67.8732,5.1
0.36828527777777775,5.297,0.29642499519739895,-0.25721778741046625,-5.837,103.0187,5.7
9.035627222222223,5.267,0.3109144219520515,0.5798848164587842,3.8659,97.2542,5.0
1.8870669444444443,5.287000000000001,0.29799515283157113,-0.4178858791139594,-32.3931,-178.0772,5.2
14.252115555555555,5.24,0.24585451886114557,-0.23527239293180618,-6.9547,155.4551,5.3
4.620150277777778,5.2299999999999995,0.24517567397911272,-0.4178858791139594,-19.3343,-172.9419,5.2
